0,107,109,0,-109,-109,0,107,109,0,-111,-111,0,107,109,-2,-111,-108,-1,110,111,0,-111,-107,0,109,108,-2,-110,-109,-1,112,110,0,-107,-111,0,107,109,-1,-108,-109,0,109,111,-2,-108,-111,0,112,112,-1,-108,-111,0,108,109,0,-111,-112,0,108,110,0,-112,-109,-1,109,110,2,-111,-109
-1,42,83,107,126,127,109,80,44,-1,-42,-83,-111,-125,-127,-111,-79,-42,-1,42,83,109,123,124,109,81,41,1,-43,-83,-110,-122,-126,-108,-81,-41,0,42,79,110,126,125,112,79,42,0,-44,-83,-111,-125,-124,-112,-82,-40,0,41,82,112,123,123,107,81,41,0,-44,-81,-110,-123,-126,-107,-81,-41
-1,42,83,110,127,125,110,83,42,0,-41,-81,-109,-124,-123,-110,-83,-40,-1,41,80,112,125,125,110,79,44,-1,-44,-81,-108,-123,-126,-111,-82,-44,-1,44,82,109,127,127,107,82,41,1,-45,-81,-111,-124,-124,-110,-83,-41,0,45,82,107,126,124,109,83,42,0,-44,-79,-111,-124,-124,-111,-79,-41
-1,83,124,111,45,-43,-111,-127,-82,0,82,124,112,41,-44,-109,-123,-82,-2,82,126,107,43,-45,-112,-124,-81,2,79,124,108,43,-40,-111,-123,-83,1,81,127,108,43,-44,-107,-127,-84,1,79,124,112,45,-42,-112,-126,-83,-1,82,124,108,41,-44,-110,-124,-82,0,80,126,110,45,-43,-110,-125,-81
0,41,79,111,126,123,111,81,42,2,-45,-82,-111,-125,-127,-109,-81,-42,-1,41,83,111,122,125,110,81,42,0,-45,-82,-112,-126,-126,-108,-83,-45,2,44,80,107,126,125,109,79,43,-1,-43,-81,-109,-126,-123,-111,-83,-43,0,43,83,111,125,127,110,82,44,0,-45,-80,-110,-124,-124,-109,-81,-42
2,81,125,108,41,-43,-108,-122,-82,1,83,125,110,42,-43,-107,-126,-80,-2,79,126,111,43,-42,-110,-127,-82,0,80,126,108,45,-42,-112,-124,-81,-1,80,125,110,41,-42,-112,-126,-82,0,82,125,107,45,-43,-109,-123,-82,1,83,127,109,44,-44,-109,-126,-80,0,83,126,108,42,-41,-108,-123,-82
-2,110,108,-2,-110,-109,0,108,108,0,-111,-109,1,112,111,0,-110,-110,1,108,111,0,-109,-110,0,108,107,0,-110,-108,2,109,109,-2,-107,-109,0,112,110,-1,-110,-110,-2,110,112,1,-108,-108,1,107,112,1,-111,-107,-1,112,110,-2,-108,-107,0,111,107,-1,-108,-109,-1,109,111,1,-110,-111
0,82,125,109,42,-43,-111,-125,-81,-1,82,125,109,44,-41,-111,-125,-83,1,82,123,109,44,-43,-108,-126,-81,-1,83,125,109,44,-42,-110,-124,-80,1,80,125,111,43,-42,-112,-125,-83,0,79,123,112,42,-41,-109,-125,-81,-1,82,123,111,45,-43,-108,-125,-79,1,79,125,111,45,-43,-107,-127,-81
0,110,110,1,-110,-108,0,109,107,0,-110,-109,0,107,108,0,-110,-111,0,109,109,2,-110,-110,0,108,108,-1,-112,-108,-1,108,111,-2,-112,-108,-1,107,111,0,-109,-112,0,108,111,-1,-110,-109,1,111,111,-1,-109,-108,-1,109,111,0,-108,-109,-1,112,108,0,-111,-109,1,108,107,-2,-108,-109
-1,43,79,108,124,126,110,82,44,-2,-42,-79,-108,-126,-123,-107,-81,-43,1,41,81,108,125,125,112,83,43,0,-41,-82,-108,-126,-124,-107,-79,-42,-2,45,81,111,127,124,107,82,43,-1,-42,-83,-109,-124,-126,-112,-82,-42,-2,43,82,108,122,123,109,83,43,2,-44,-80,-108,-123,-127,-111,-80,-43
0,79,126,111,45,-42,-110,-125,-82,-2,80,123,107,43,-45,-110,-122,-82,2,80,123,110,42,-44,-110,-124,-81,0,79,124,107,44,-45,-110,-126,-83,-2,79,126,107,41,-44,-108,-124,-79,0,80,127,111,43,-43,-110,-123,-80,1,80,124,112,44,-43,-111,-125,-79,-2,79,127,111,43,-45,-109,-125,-83
-1,82,122,108,44,-45,-111,-124,-79,-2,81,125,109,42,-45,-108,-126,-80,2,81,123,109,41,-42,-110,-122,-83,-1,81,122,110,45,-45,-110,-124,-83,2,83,123,108,42,-45,-108,-123,-81,1,79,124,109,41,-43,-111,-127,-79,0,82,123,110,41,-41,-111,-126,-79,-1,82,124,109,41,-43,-108,-124,-82
1,43,83,111,124,123,112,82,41,0,-42,-83,-108,-124,-127,-111,-82,-45,0,43,82,109,125,127,108,79,41,1,-41,-81,-109,-127,-123,-108,-82,-45,0,43,81,108,125,125,110,79,42,1,-44,-83,-108,-123,-124,-108,-80,-44,0,43,81,109,127,125,111,82,44,-1,-41,-80,-111,-124,-125,-108,-79,-41
0,45,79,109,122,127,110,81,43,-1,-44,-82,-110,-125,-127,-111,-82,-44,-1,42,81,108,123,126,110,84,45,0,-41,-80,-108,-126,-125,-109,-81,-44,-2,44,82,110,126,123,110,81,43,0,-42,-81,-110,-126,-126,-112,-84,-42,-1,43,79,109,124,126,112,81,44,0,-42,-83,-109,-122,-123,-108,-82,-43
0,110,111,2,-109,-111,0,110,110,0,-108,-112,-1,110,112,0,-108,-111,0,108,109,1,-108,-109,-2,109,111,1,-108,-110,0,109,110,-1,-110,-108,0,108,107,0,-107,-108,1,107,109,-1,-108,-109,1,110,109,0,-110,-111,0,108,111,1,-111,-109,0,109,110,-1,-110,-109,0,110,109,0,-111,-111
